answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
"Hello. Hello. Although i can't diagnose your condition, the description sounds like possible sciatica. I would contact your doctor so that he or she can evaluated for this and determine what type of treatment would be best.",607812,1,400830,11202683,"144,927",Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine University of New Hampshire National University,20years,"[10001527, 10056048, 11080084, 10005868, 10011107, 10013908, 10038590, 10005085, 10055016, 10038441, 10004960, 10038868, 10019047, 12111326, 10005831, 11946103, 20680097, 10538896, 10027773, 10071091]","532,064,951","[Sleep, Anxiety, Female Health, Exercise more, Exercise, Depression, Psychiatry, Eat Healthier, Stress, Losing Weight, Stress less, Psychiatric drug, Insomnia, Exercise program, Acupuncture, Sleeping better, Health education, Women's health, Anxiety disorder, Lifestyle changes]","As a practitioner I strive to address emotional, physical and spiritual well-being through psychological interventions, use of psychiatric medications and acupuncture. Current services include: Comprehensive assessment, psychotropic medication management, psychodynamic psychotherapy, Mood disorder Group therapy, Substance Abuse assessments, Fitness for Duty evaluations & forensic evaluations. My work as an acupuncturist focuses on mental health issues as well as treating a multitude of physical conditions and injuries. I currently provide care only to Department of Defense beneficiaries. Dr. Fowler received her medical degree from the Uniformed Services University of the Health Sciences. After an internal medicine internship she trained in Undersea/ Hyperbaric Medicine & radiation health at the Naval Undersea Medical Institute and then worked operationally as a submarine medical officer and diver. She completed a residency in psychiatry at the National Naval Medical Center. Tours in both Japan & Guantanamo Bay, Cuba were punctuated by debriefings at the South Pole, Antarctica. She led the Navy’s west coast Special Psychiatric Rapid Intervention Team & provided immediate, on-the-ground psychological health support following disasters. She provided crisis interventions for events which included Diego Garcia, Indian Ocean after the eruption of Mount Pinatubo (Philippines), the 1994 Los Angeles earthquake & remote support of operational units after Hurricane Katrina. Areas of specialized training include Domestic Violence, Post Traumatic Stress Disorder, Crisis Intervention and Substance Abuse. After 27 years of military service, Dr Fowler currently works as a civilian supervisory psychiatrist & an acupuncturist for the Naval Health Clinic New England in Newport, RI.","[Day after day, Dr. Fowler answers scads of patient questions tirelessly while managing to handle each one with care and thoughtfulness. She's earned the respect and admiration of many docs here as both a colleague and a leader - one who readily cheers us on and one who humanizes us all with the funny and folksy expressions that dot her answers. (Whoah Nelly, indeed!)  Hats off to Dr. Fowler!, When a physician has so many colleagues who admire her and her work, it should not be a surprise that she is an outstanding doctor. But Dr. Fowler has that something extra that almost seems magical. She's a true Humanitarian, and I consider it a blessing to have her be part of the HealthTap community. Here's to you Dr. Fowler, for all you are and do for patients and colleagues alike. Cheers!, I've had the opportunity to interact with Dr. Fowler for the last several months on the former Avvo Health website where she was THE Top Doc bar none. Her answers to psychiatric questions are spot on and serve as an excellent source of information for non-psychiatrists. This is complemented by her overall fund of general medical knowledge which she dispenses in a compassionate manner., WOW!  I decided to read the recommendations from other doctors before writing mine.  Five minutes later I still have not gotten to the bottom of the list.  Hard to add to all of this but I must say I love reading Dr. Fowler's responses, concise, to the point and done with a sense of compassion and an endearing sense of humor.  I highly recommend her and learn a lot from her., Dr. Fowler is a conscientious contributor to the community, providing insightful opinions to people in need. Although many physicians are perhaps skeptical of the services this, and other medical information websites provide, there are a growing number of disenfranchised people out there who need some help, understanding, and kindness. Dr Fowler helps provide all three., I only know Dr. Fowler from interacting with her on avvo.com.  Reading her answers, I can't help but sense the deep compassion this fine doctor possesses.  She goes out of her way to answer people's questions, and will research topics that are not even in her area of expertise to provide assistance. Dr. Fowler comes across as a great doctor and a wonderful human being!]",493,Psychiatry,"38,420","[Leg pain, Tingling]","Constant tingling leg pain what could it be. I am a diabetic, for the last three months I have been having this tingling pain from my buttocks all the way down to my foot, but only on the left side. It hurts for me to sit or lay down."
"Sciatica Your symptoms are descriptive of mild sciatic nerve compression, most cases resolve in several months in complaints similar to you.",1693164,1,400830,12448499,"4,526","University of Medicine and Dentistry of New Jersey - New Jersey Medical School, NJ",28years,"[11387377, 10013996, 12737571, 7430770, 11092579, 11503571, 10000414, 11682263, 12324491, 11195338, 11827603, 12770019, 11045923, 12653404, 10011998, 11146675, 10005184, 12716366, 11061343, 10010580]","4,115,309","[Multiple sclerosis, Neurology, Neuromuscular disorders, Immunosuppressive therapy]","Graduated from St. Peter's College in Jersey City with a baccalaureate degree in Biology in 1978. He did his graduate work in Microbiology and Molecular Genetics at Rutgers University and received his medical degree from UMDNJ-New Jersey Medical School(now Rutgers-New Jersey Medical School) in 1988. After completing his residency in1992, he has been on the faculty of the Department of Neurology and Neurosciences of the New Jersey Medical School.","[Dr. Husar is an expert neurologist, who understands medicine, and  neurology and contributes insightful, pertinent answers to complex questions. He is always providing clear, concise well-rounded information, and is a great HealthTap physician., Dr Husar has a vast array of medical knowledge - not just in Neurology but across the board. He is providing an outstanding service to the public via Healthtap. I endorse Dr. Husar !, I fully recommend Dr. Husar to anyone needing his help as he seems to care deeply about his field of Neurology. Great Physician and Colleague and asset to the community at HealthTap!, Dr. Walter Husar is both an expert neurologist and an professor of medicine.  His answers are clear and concise.  It's a pleasure to have him as an electronic colleague., Dr Husar is a very knowledgeable  and caring physician who gives clear, concise, and helpful answers. He is a real asset to Health Tap!, Dr Husar has a vast fund of knowledge that allows for effectively contributing to this online community of health.]",13,Neurology,910,"[Leg pain, Tingling]","Constant tingling leg pain what could it be. I am a diabetic, for the last three months I have been having this tingling pain from my buttocks all the way down to my foot, but only on the left side. It hurts for me to sit or lay down."
Most Most patients with leg pain/numbness from compression of the sciatic nerve (sciatica) resolve in 3 months. Patients that do not resolve often require surgery. Today disks can be removed minimally invasively through an endoscope the size of a pencil through an incision smaller then your finer nail. I would recommend seeing a spine doctor or spine surgeon. Good luck! please see my health guide on lumbar disk herniations and sciatica.,608781,1,400830,11203170,329,University of Manitoba Faculty of Medicine University of Winnipeg,22years,"[11083895, 10058367, 10002907, 10038721, 10536025, 10006750, 12729666, 11044882, 12448220, 12313564]","929,098","[Back pain, Backaches, Sciatica, Spinal stenosis, Leg pain, Neurontin, Neck pain, Stiff neck]","Carl Spivak, MD, has joined Hackettstown Regional Medical Center. He is a neurosurgeon who specializes in the treatment of degenerative diseases of the spine. He is one of the few neurosurgeons in New Jersey with dual expertise in both minimally invasive spine surgery and interventional pain management. This affords him a unique perspective in determining the optimal treatment for each individual patient’s needs, while using the most cutting-edge technologies. Dr. Spivak did specialized fellowship training in complex spine and peripheral nerve surgery at Stanford University and minimally invasive spine surgery and interventional pain management at Semmes-Murphey Spine and Neurological Institute. Dr. Spivak has surgical and interventional expertise in treating a diverse array of diseases of the spine and nerves, including congenital, traumatic and degenerative spine disease, peripheral nerve disease and pain syndromes, using the most innovative, least invasive approac","[I endorse this doctor.  Dr. Spivak practices a patient centered style of spine care. He is thoughtful and detail oriented.  It has been a pleasure working with him., I endorse this doctor. His contributions on Avvo are very thoughtful.]",3,Orthopedic Spine Surgery,271,"[Leg pain, Tingling]","Constant tingling leg pain what could it be. I am a diabetic, for the last three months I have been having this tingling pain from my buttocks all the way down to my foot, but only on the left side. It hurts for me to sit or lay down."
Knee This is one of those time when acupuncture might help -and won't hurt to try. Check with family doc for a referral or orthopedist.,1543452,1,402666,12111326,"2,231",OCPM ohio college of podiatric medicine,30years,"[10070856, 11083895, 11183952, 10526410, 10051802, 10038570, 10053027, 10014033, 10075023, 10070348, 10005811, 10014299, 10007201, 10002956, 20596297, 11198192, 10003096, 10003568, 10000090, 12647808]","3,423,459","[Surgery, Orthotics, CO2 Laser, CO2 Laser, Fungal nail infection, Foot surgery, Orthotics]","Graduate of OCPM 1986, on staff at University Hospital Parma and University Hospital Bedford ( there was another merger) The technical issues are resolved and hours for consults are posted . More hours will follow - I promise ! thanks","[Dr. Inwood is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Inwood is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Inwood is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Tks for info.  Appreciate that you suggested more than one possibility., I am grateful for this doctor this Thanksgiving!]",7,Podiatry,618,"[Knee pain, Cerebral vascular accident, Stroke, Nerve damage, Neuropathy, Pain medicine, Pain relievers, Surgery]","Besides surgery is there an alternative for knee pain?

Becau 88 year old female. Good health but fear of a possible  stroke if she has surgery. Has tried
many pain relievers but nothing seems to help. She also has neuropathy in her feet. She is not a dia"
"You You may wish to consider medical acupuncture. It can be very helpful for neuropathy by helping to mobilize stagnating blood, lymph, electricity (nerves) and qi. It can also be helpful for joint damage. It is very non-intrussive and safe.",609169,0,402666,11202683,"144,927",Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine University of New Hampshire National University,20years,"[10001527, 10056048, 11080084, 10005868, 10011107, 10013908, 10038590, 10005085, 10055016, 10038441, 10004960, 10038868, 10019047, 12111326, 10005831, 11946103, 20680097, 10538896, 10027773, 10071091]","532,064,951","[Sleep, Anxiety, Female Health, Exercise more, Exercise, Depression, Psychiatry, Eat Healthier, Stress, Losing Weight, Stress less, Psychiatric drug, Insomnia, Exercise program, Acupuncture, Sleeping better, Health education, Women's health, Anxiety disorder, Lifestyle changes]","As a practitioner I strive to address emotional, physical and spiritual well-being through psychological interventions, use of psychiatric medications and acupuncture. Current services include: Comprehensive assessment, psychotropic medication management, psychodynamic psychotherapy, Mood disorder Group therapy, Substance Abuse assessments, Fitness for Duty evaluations & forensic evaluations. My work as an acupuncturist focuses on mental health issues as well as treating a multitude of physical conditions and injuries. I currently provide care only to Department of Defense beneficiaries. Dr. Fowler received her medical degree from the Uniformed Services University of the Health Sciences. After an internal medicine internship she trained in Undersea/ Hyperbaric Medicine & radiation health at the Naval Undersea Medical Institute and then worked operationally as a submarine medical officer and diver. She completed a residency in psychiatry at the National Naval Medical Center. Tours in both Japan & Guantanamo Bay, Cuba were punctuated by debriefings at the South Pole, Antarctica. She led the Navy’s west coast Special Psychiatric Rapid Intervention Team & provided immediate, on-the-ground psychological health support following disasters. She provided crisis interventions for events which included Diego Garcia, Indian Ocean after the eruption of Mount Pinatubo (Philippines), the 1994 Los Angeles earthquake & remote support of operational units after Hurricane Katrina. Areas of specialized training include Domestic Violence, Post Traumatic Stress Disorder, Crisis Intervention and Substance Abuse. After 27 years of military service, Dr Fowler currently works as a civilian supervisory psychiatrist & an acupuncturist for the Naval Health Clinic New England in Newport, RI.","[Day after day, Dr. Fowler answers scads of patient questions tirelessly while managing to handle each one with care and thoughtfulness. She's earned the respect and admiration of many docs here as both a colleague and a leader - one who readily cheers us on and one who humanizes us all with the funny and folksy expressions that dot her answers. (Whoah Nelly, indeed!)  Hats off to Dr. Fowler!, When a physician has so many colleagues who admire her and her work, it should not be a surprise that she is an outstanding doctor. But Dr. Fowler has that something extra that almost seems magical. She's a true Humanitarian, and I consider it a blessing to have her be part of the HealthTap community. Here's to you Dr. Fowler, for all you are and do for patients and colleagues alike. Cheers!, I've had the opportunity to interact with Dr. Fowler for the last several months on the former Avvo Health website where she was THE Top Doc bar none. Her answers to psychiatric questions are spot on and serve as an excellent source of information for non-psychiatrists. This is complemented by her overall fund of general medical knowledge which she dispenses in a compassionate manner., WOW!  I decided to read the recommendations from other doctors before writing mine.  Five minutes later I still have not gotten to the bottom of the list.  Hard to add to all of this but I must say I love reading Dr. Fowler's responses, concise, to the point and done with a sense of compassion and an endearing sense of humor.  I highly recommend her and learn a lot from her., Dr. Fowler is a conscientious contributor to the community, providing insightful opinions to people in need. Although many physicians are perhaps skeptical of the services this, and other medical information websites provide, there are a growing number of disenfranchised people out there who need some help, understanding, and kindness. Dr Fowler helps provide all three., I only know Dr. Fowler from interacting with her on avvo.com.  Reading her answers, I can't help but sense the deep compassion this fine doctor possesses.  She goes out of her way to answer people's questions, and will research topics that are not even in her area of expertise to provide assistance. Dr. Fowler comes across as a great doctor and a wonderful human being!]",493,Psychiatry,"38,420","[Knee pain, Cerebral vascular accident, Stroke, Nerve damage, Neuropathy, Pain medicine, Pain relievers, Surgery]","Besides surgery is there an alternative for knee pain?

Becau 88 year old female. Good health but fear of a possible  stroke if she has surgery. Has tried
many pain relievers but nothing seems to help. She also has neuropathy in her feet. She is not a dia"
It depends It really depends on the severity of the arthritis. Bracing and injectable lubricants may be helpful.,1543486,0,402666,11365213,"23,409",,47years,"[10538896, 10073610, 12324491, 11889558, 10007158, 11447928, 10056456, 10049366, 10003048, 12543253, 12770019, 10000414, 11061343, 11196657, 10011998, 11208135, 11109271, 10014033, 10019047, 11195338]","66,165,427","[Arthritis, Fibromyalgia, Rheumatoid arthritis, Osteoarthritis, Vasculitis]","I am board certified in internal medicine and rheumatology and have practiced rheumatology in Paoli, PA since 1976.","[A concise answer, compassion and experience is what you will get when Dr Krauser answers one of your questions.  Such a great value to the HealthTap community!, Dr. Krauser is very knowledgeable and caring.  He is a tremendous asset to the medical community and to HealthTap.  I highly recommend him., Thank you to my good colleague for providng some timely advice for my treatment on a neurology patient., A treasured expert in his field, and very knowledgeable in many others.
Highly recommend., I enjoy having Dr. Krauser as a colleague on Healthtap.  He is an asset to Healthtap, Knowledegeable and caring answers]",148,Rheumatology,"8,343","[Knee pain, Cerebral vascular accident, Stroke, Nerve damage, Neuropathy, Pain medicine, Pain relievers, Surgery]","Besides surgery is there an alternative for knee pain?

Becau 88 year old female. Good health but fear of a possible  stroke if she has surgery. Has tried
many pain relievers but nothing seems to help. She also has neuropathy in her feet. She is not a dia"
"I I like the idea of acupuncture particularly electrical acupuncture particularly given the request was for alternatives. A combination of approaches often work best though: topical anti-inflammatories, physical therapy, injections, and general measures to effectively deal with pain are worth a try. For example, if any sleep disturbances are present make sure they are addressed. Occasional nutritional problems can contribute to pain..B12, vitamin d..To mention a few. You are right not to be satisfied with the only answer being surgery! most often other alternatives can and do work.",681176,0,402666,10040639,838,"University of Washington School of Medicine, WA",36years,"[7401832, 12716366, 10011998, 25826657, 26076779, 10014830, 12647755, 12440259, 10047256, 10011912, 10045208, 10015100, 11183967, 10011958, 8061320, 9267002, 7415967]","996,830","[Methadone, Suboxone, Tobacco cessation, Pain Management]","My CV is located at www.opas.us. I am Board Certified in Addiction Medicine, I am a Diplomate of the American Academy of Pain Management, I am a Fellow of the American Academy of Medical Acupuncture, I am a Fellow of the American College of Preventive Medicine.","[Dr. Rotchford is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Rotchford is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, I am grateful for this doctor this Thanksgiving!]",3,Addiction Medicine,470,"[Knee pain, Cerebral vascular accident, Stroke, Nerve damage, Neuropathy, Pain medicine, Pain relievers, Surgery]","Besides surgery is there an alternative for knee pain?

Becau 88 year old female. Good health but fear of a possible  stroke if she has surgery. Has tried
many pain relievers but nothing seems to help. She also has neuropathy in her feet. She is not a dia"
"Cold only Stop the heat and switch to cold packs. Heat may make you swell, cold will do the opposite. You should follow your dentist's instructions that should include warm salt water rinses.",1179904,2,404682,11184419,"1,610",New York University College of Dentistry,36years,"[10002287, 10538896, 10005507, 10013897, 12515330, 11079326, 11125605, 11208135, 11193644, 10057975, 10002907, 10038570, 7553169, 11188319, 10057041, 10000070, 10052353, 10000059, 11050720, 12229824]","1,590,535","[Child Health, Gum Disease, Gingivitis, Inflammation of the gums, Bleeding, Dental Implants, Dentistry, Surgery, Vitamins and supplements, Abscess, Gum bleeding, Tooth abscess, Vitamin D, Dental Health, Bad breath, Dental care, Skin, hair and nails, Periodontitis, Teeth cleaning, Home remedies]","Dr. LaMorte shares his knowledge. In addition to his clinical practice, he actively teaches other dentists. He has taught and supervised resident dentist at Newark Beth Israel Hospital. He lectures at New Jersey Dental School on ethics and professionalism. He also presents programs for professional associations on dental surgery and dental implants. As part of the International Team for Implantology, he has assumed the responsibility as Director one of their fifty study clubs in the United States. Dentists are invited to these clubs based on their interest and their expertise as dentists, especially in implants.","[HealthTap members will find Dr. LaMorte's answers easy to sink their teeth into! Deeply knowledgeable and well versed in state-of-the-art technologies and techniques, Dr. LaMorte informs members of ""best practices"" and treatment options with ease., A very knowledgeable and dedicated Periodontist who devotes much of his time on this site with excellent answers and advice., Excellent doctor, knowledgeable and caring. Dr. Lamorte's contribution to HealthTap is highly appreciated!, I endorse Dr. LaMorte. His contributions are very thoughtful and knowledgable. LynAnn Mastaj, DMD, Great Doc!!]",7,Periodontics,"1,076","[Abscess, Tooth abscess, Dental abscess, Dentistry, Antibiotic, Sodium]",Dental abscess leaking? I have a dental abscess which was drained two days ago. I'm on antibiotics and was told to come back in a week. I was laying down today with heatpack because my jaw was sore and tasted something weird. When i looked in the mirror t
"You You do not provide enough information to give a concise answer on how you are being treated. Hopefully this infection was drained and a small drain placed in your mouth to keep the site open. This will allow the infection to drain into your mouth instead of tracking deeper into your tissues where it will be harder to treat or out onto your face where it can leave a scar. I am not sure how the tooth is going to be fixed, is suspect a root canal, but if the infection does not clear soon with antibiotics i would recommend it be evaluated for extraction before bigger problems develop.",610873,0,404682,11186811,766,Temple University Maurice H. Kornberg School of Dentistry Villanova University Villanova University,39years,"[11188319, 12543253, 10014830, 10002956, 11183703, 11202683, 11159654, 12714048, 10003690, 11109994, 11913833, 11192060, 10049971, 11187286, 11459716, 11185472, 12242507, 11186898, 11916543, 11185748]","2,042,428","[Sleep, Child Health, Surgery, Cancer, Children's health, Insomnia, TMJ syndrome, Oral thrush, Candidiasis, Numbness, Sore throat, Wisdom tooth extraction, Vertigo, Migraine headaches, Yeast infection, Throat pain, Fever, Dental Implants]","During my career I have been dedicated to achieving the best training possible. My goal is to use these skills to provide state of the art full scope Oral and Maxillofacial Surgery services in a professional, respectful and compassionate manner. A POWEWRFUL EDUCATION “I have had a continuing professional relationship with many of the world’s most renowned dental academicians and clinicians for over two decades. These interactions have afforded me a broad and in-depth foundation and allow me to incorporate ‘cutting edge’ knowledge and skills in my daily practice. Attainment of Board Certification is validation of my professional pursuits.” B.S. from Villanova University (Villanova, PA), 1972 - 1976 M.S. from Villanova University (Villanova, PA), 1976 - 1979 D.M.D. from Temple University School of Dentistry (Philadelphia, PA), 1979 - 1983 General Practice Residency served at National Naval Medical Center (Bethesda, MD) 1983 - 1984 Oral and Maxillofacial Surgery Residency served at University of Texas Southwestern Medical School / Parkland Memorial Hospital (Dallas, TX), 1990 - 1994 Board Certification from the American Board of Oral and Maxillofacial Surgery, 1997/ 2007 and National Dental Board of Anesthesiology, 2005 “Top Dentist”: Philadelphia Magazine, Main Line Magazine, Suburban Times ACTIVE IN THE PROFESSION “Membership in leading dental organizations affords me the opportunity to establish relationships with other dental professionals and to contribute to the advancement of the specialty. These interactions allow me to gain from the knowledge and experience of my colleagues and to incorporate these innovations in my daily practice.” Fellow: American Association of Oral and Maxillofacial Surgeons Diplomate: American Board of Oral and Maxillofacial Surgery Fellow: International Association of Oral and Maxillofacial Surgeons Fellow: American Dental Society of Anesthesiology Diplomate: National Dental Board of Anesthesiology Fellow: Academy of General Dentistry President: Delaware Valley Society of Oral and Maxillofacial Surgeons President: Chester County and Delaware County Dental Society Delegate: Pennsylvania Dental Association Member: American Dental Association, Pennsylvania Dental Association, Pennsylvania Society of Oral and Maxillofacial Surgeons, Academy of Stomatology, Main Line Dental Society SHAPING THE FUTURE OF ORAL SURGERY “Mindful of the sacrifices and dedication others have made to the development of Oral and Maxillofacial Surgery I have accepted responsibility to inspire, guide and train those who are the future of the specialty.” Examiner: American Board of Oral and Maxillofacial Surgery Consultant: American Dental Association Commission on Dental Accreditation, Navy Postgraduate Dental School, Bethesda, Maryland Previous Academic and Administrative Appointments: Associate Director, Specialty Surgery Services, National Naval Medical Center, Bethesda, MD; Head, Dental/Oral and Maxillofacial Surgery Department, National Naval Medical Center, Bethesda, MD; Site Director, National Capital Consortium Oral and Maxillofacial Surgery Residency, National Naval Medical Center, Bethesda, Maryland; Assistant Program Director, Oral and Maxillofacial Surgery Residency, Naval Medical Center, Portsmouth, Virginia; Assistant Professor, Department of Oral and Maxillofacial Surgery, School of Dentistry, Virginia Commonwealth University/Medical College of Virginia; Assistant Clinical Professor, Division of Oral Medicine, Eastern Virginia Medical School National Lecturer .","[I endorse this dentist. Dr. Funari is one of the best qualified and skillful Oral Surgeons with whom I have worked. I highly recommend him for all aspects of Oral Surgery., I endorse this dentist. Dr. funari is a knowledgable guy.  I've worked on an advisory board with him and know several patients who have had positive experiences with him., Dr. Funari is an extremely dedicated and knowledgeable dentist with his patient's best interests at heart.  I highly recommend and endorse Dr. Funari., I endorse this dentist.  Dr. Funari practices to the highest standard.  I send patients to him knowing that the care they get will be amazing., I endorse this dentist.  Quality and honesty are what comes to mind when I think of Dr. Funari.  
Michael I. Wollock, DMD, AGD Fellow, I endorse this dentist. We have worked on several cases together with excellent results.]",2,Oral and Maxillofacial Surgery,411,"[Abscess, Tooth abscess, Dental abscess, Dentistry, Antibiotic, Sodium]",Dental abscess leaking? I have a dental abscess which was drained two days ago. I'm on antibiotics and was told to come back in a week. I was laying down today with heatpack because my jaw was sore and tasted something weird. When i looked in the mirror t
Zev Zev is correct-heat on your face is bad-it can draw the infection out toward the outside of your face. If you have any concern about the progress of your healing call your dentist for an emergency look-see.,610781,0,404682,11187445,161,University of Pennsylvania School of Dental Medicine,43years,[11499112],"395,856","[Dentistry, Root canal, Gum Disease, Gingivitis, Inflammation of the gums, Dental care, Abscess, Caries, Child Health, Teeth whitening, Dental caries, Periodontitis, Orthodontics, Laser teeth whitening, Abscessed Tooth, Crowded teeth, Tooth abscess, Porcelain veneers, Tooth pain, Dental pain]","It is my goal to utilize advanced training, artistic talent, clinical expertise, and extensive experience to create smiles that enhance the appearance of my patients while complementing their personalities and lifestyles. I am dedicated to providing high quality care, assuring my patients’ long-term dental comfort, health and beauty.","[I endorse this dentist.  
I have worked with Dr. Scharf on numerous cases over many years.  I have found John to be a talented dentist who blends the science and artistic aspects of cosmetic dentistry, frequently exceeding the patients expectations.  John remains an advocate for his patients and appreciates the steps required to have exceptional results., I have worked with Dr. Scharf for over 17 years and can say he is one of the very best cosmetic dentists I have ever worked with. He is always available to discuss cases with me and is very caring towards his patients. He is an asset to the dental community, and able to perform any procedures needed to treat all types of dental needs, Dr. Scharf has excellent cosmetic skills and has a long standing history of providing care .  I know of countless patients that have also been pleased with treatments as simple as a tooth colored white filling to more complex care involving restored dental implants   I certainly endorse this dentist., I have worked with Dr. Scharf for over 25 years and have consistently found him to be an excellent and caring clinician. He has a  passion for creating healthy and beautiful smiles. We are fortunate to have this cosmetic dentist in Chester County., As an associate of Dr. Scharf's I've seen firsthand, numerous examples of his high-quality, aesthetic work.   Patients who come to Dr. Scharf can not only expect to receive 'a new smile' but highly personable treatment  from a skilled clinician., I endorse this dentist.  We have worked together on several patients and all have been extremely pleased with his final cosmetic restorations.  They all stated they would return for future treatment if needed or desired.]",,Cosmetic Dentistry,103,"[Abscess, Tooth abscess, Dental abscess, Dentistry, Antibiotic, Sodium]",Dental abscess leaking? I have a dental abscess which was drained two days ago. I'm on antibiotics and was told to come back in a week. I was laying down today with heatpack because my jaw was sore and tasted something weird. When i looked in the mirror t
"The The first thing you must do is stop the heat pack right away! heat will exacerbate the infection and will make it worse. Since i know nothing about your infection, all i can tell you is to call your dentist right away!",610745,0,404682,11183813,168,New York University College of Dentistry New York University College of Dentistry New York University College of Dentistry New York University College of Dentistry,22years,"[12515014, 11574383]","549,980","[Dentistry, Child Health, Caries, Porcelain veneers, Dental Implants, Cosmetic dentistry, Partial denture, Crown]",,"[I have the honor of being associated with Dr. Kaufman in the Avvo community.  I am postive his patients have made the right choice when they choose him as their dentist.  I highly recommend and endorse Dr. Zev Kaufman., Dr Kaufman is a well respected Prosthodontist in the New York metro area who takes time out from his very busy schedule to help those who don't have access to routine dental care and advice., Dr. Kaufman's answers are very informative. His dental knowledge and professionalism are commendable. AVVO is lucky to have his contributions. I endorse him without any reservations., I endorse Dr. Kaufman. His contributions asr very well thought out and he is extreamly knowledgable. LynAnn Mastaj, DMD, Dr Kaufman's answers show tremendous knowledge and care., I endorse this dentist.]",2,Cosmetic Dentistry,112,"[Abscess, Tooth abscess, Dental abscess, Dentistry, Antibiotic, Sodium]",Dental abscess leaking? I have a dental abscess which was drained two days ago. I'm on antibiotics and was told to come back in a week. I was laying down today with heatpack because my jaw was sore and tasted something weird. When i looked in the mirror t
"Always Always you should be able to contact your dentist if you have any concerns about your treatment or recovery. Though it sounds as if all is going well. The antibiotics generally take 48 - 72 hours to kick in and start making you feel better. However, there is a small percentage of cases that do not respond to the particular antibiotics you are using and the infection actually can get dramatically worse very quickly. That is why you should contact your dentist if there are questions regarding this.",611330,2,405085,11062285,215,University of Southern California Herman Ostrow School of Dentistry University of California - Los Angeles University of southern california,26years,"[11080084, 12324491, 10075023, 10526407, 11089553, 10532658, 11503678, 11069843, 11186434, 7451554, 7494112, 9230904, 11185417, 7298054, 7216081, 7020988, 7051403, 7168756, 7250916, 7357463]","115,162","[Cosmetic dentistry, Periodontitis]","General dentist with interest inmost aspects of dentistry. I pride myself in comprehensive and gentle dental care. I have been practicing dentistry in Davis, CA for 20 years.",[Great Dentist!!!],2,Dentistry,100,"[Abscess, Pus, Tooth extraction, Dentistry, Antibiotic]",Am i in any serious trouble i had five teeth pulled 15 hours ago and at least two of them had an abscess. The dentist could not drain them before pulling because the pus was still hard. I have been on anti biotics for 41 hours. Now the pus is draining ove
